3.0291 	WARNING 	psychopy.parallel has been imported on a Mac (which doesn't have a parallel port?)
22.7453 	EXP 	New trial (rep=0, index=18): OrderedDict([('trialNum', 18)])
22.7546 	EXP 	New trial (rep=0, index=19): OrderedDict([('trialNum', 19)])
22.7601 	EXP 	New trial (rep=0, index=20): OrderedDict([('trialNum', 20)])
22.7737 	EXP 	New trial (rep=0, index=21): OrderedDict([('trialNum', 21)])
22.7830 	EXP 	New trial (rep=0, index=22): OrderedDict([('trialNum', 22)])
22.7887 	EXP 	New trial (rep=0, index=23): OrderedDict([('trialNum', 23)])
22.8084 	EXP 	face_instructions: autoDraw = False
22.8084 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
22.8084 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
22.8084 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
22.8084 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
22.8084 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
22.8084 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
22.8084 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
22.8084 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
22.8084 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
22.8084 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
22.8084 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
22.8084 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
22.8084 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
22.8084 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
22.8084 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
22.8084 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
22.8084 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
22.8084 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
22.8084 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
22.8084 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
22.8084 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
22.8084 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
22.8084 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
22.8084 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
22.8084 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
22.8084 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
22.8084 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
22.8084 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
22.8084 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
22.8084 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
22.8084 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
22.8084 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
22.8084 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
22.8084 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
22.8084 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
22.8084 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
22.8084 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
22.8084 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
22.8084 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
22.8084 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
22.8084 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
22.8084 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
22.8084 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
22.8084 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
22.8084 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
22.8084 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
22.8084 	EXP 	target_image3: autoDraw = True
22.9756 	EXP 	window1: recordFrameIntervals = False
22.9939 	EXP 	window1: recordFrameIntervals = True
23.3006 	EXP 	target_image3: autoDraw = False
23.3225 	EXP 	probe_image3: autoDraw = True
23.5272 	EXP 	probe_image3: autoDraw = False
26.9463 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
26.9465 	EXP 	New trial (rep=0, index=0): None
26.9487 	DATA 	Keypress: d
26.9590 	EXP 	target_image3: autoDraw = False
26.9590 	EXP 	probe_image3: autoDraw = False
26.9590 	EXP 	haus_instructions: autoDraw = True
28.0137 	EXP 	Imported trials24.csv as conditions, 24 conditions, 1 params
28.0140 	EXP 	Created sequence: sequential, trialTypes=24, nReps=1, seed=None
28.0142 	EXP 	New trial (rep=0, index=0): OrderedDict([('trialNum', 0)])
28.0146 	EXP 	New trial (rep=0, index=1): OrderedDict([('trialNum', 1)])
28.0327 	EXP 	New trial (rep=0, index=2): OrderedDict([('trialNum', 2)])
28.0375 	EXP 	New trial (rep=0, index=3): OrderedDict([('trialNum', 3)])
28.0407 	EXP 	New trial (rep=0, index=4): OrderedDict([('trialNum', 4)])
28.0448 	EXP 	New trial (rep=0, index=5): OrderedDict([('trialNum', 5)])
28.0478 	EXP 	New trial (rep=0, index=6): OrderedDict([('trialNum', 6)])
28.0513 	EXP 	New trial (rep=0, index=7): OrderedDict([('trialNum', 7)])
28.0548 	EXP 	New trial (rep=0, index=8): OrderedDict([('trialNum', 8)])
28.0580 	EXP 	New trial (rep=0, index=9): OrderedDict([('trialNum', 9)])
28.0614 	EXP 	New trial (rep=0, index=10): OrderedDict([('trialNum', 10)])
28.0654 	EXP 	New trial (rep=0, index=11): OrderedDict([('trialNum', 11)])
28.0693 	EXP 	New trial (rep=0, index=12): OrderedDict([('trialNum', 12)])
28.0731 	EXP 	New trial (rep=0, index=13): OrderedDict([('trialNum', 13)])
28.0755 	EXP 	New trial (rep=0, index=14): OrderedDict([('trialNum', 14)])
28.0778 	EXP 	New trial (rep=0, index=15): OrderedDict([('trialNum', 15)])
28.0801 	EXP 	New trial (rep=0, index=16): OrderedDict([('trialNum', 16)])
28.0824 	EXP 	New trial (rep=0, index=17): OrderedDict([('trialNum', 17)])
28.0848 	EXP 	New trial (rep=0, index=18): OrderedDict([('trialNum', 18)])
28.0870 	EXP 	New trial (rep=0, index=19): OrderedDict([('trialNum', 19)])
28.0892 	EXP 	New trial (rep=0, index=20): OrderedDict([('trialNum', 20)])
28.0914 	EXP 	New trial (rep=0, index=21): OrderedDict([('trialNum', 21)])
28.0936 	EXP 	New trial (rep=0, index=22): OrderedDict([('trialNum', 22)])
28.0958 	EXP 	New trial (rep=0, index=23): OrderedDict([('trialNum', 23)])
28.0992 	DATA 	Keypress: space
28.1201 	EXP 	haus_instructions: autoDraw = False
28.1201 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H6sim0.bmp'
28.1201 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
28.1201 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H6sim0.bmp'
28.1201 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H8sim0.bmp'
28.1201 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H8sim0.bmp'
28.1201 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H6sim0.bmp'
28.1201 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H7sim0.bmp'
28.1201 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H7sim0.bmp'
28.1201 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H6sim0.bmp'
28.1201 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H6sim0.bmp'
28.1201 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H8sim0.bmp'
28.1201 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H8sim0.bmp'
28.1201 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
28.1201 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
28.1201 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H8sim0.bmp'
28.1201 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H7sim0.bmp'
28.1201 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H6sim0.bmp'
28.1201 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H6sim0.bmp'
28.1201 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H8sim0.bmp'
28.1201 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
28.1201 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
28.1201 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H7sim0.bmp'
28.1201 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H7sim0.bmp'
28.1201 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H7sim0.bmp'
28.1201 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H8sim0.bmp'
28.1201 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H8sim0.bmp'
28.1201 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
28.1201 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
28.1201 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H7sim0.bmp'
28.1201 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
28.1201 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H7sim0.bmp'
28.1201 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H8sim0.bmp'
28.1201 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H6sim0.bmp'
28.1201 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H7sim0.bmp'
28.1201 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H7sim0.bmp'
28.1201 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H6sim0.bmp'
28.1201 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H7sim0.bmp'
28.1201 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H7sim0.bmp'
28.1201 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H6sim0.bmp'
28.1201 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H6sim0.bmp'
28.1201 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
28.1201 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H8sim0.bmp'
28.1201 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
28.1201 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
28.1201 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H5sim0.bmp'
28.1201 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/H6sim0.bmp'
28.1201 	EXP 	target_image4: autoDraw = True
28.2918 	EXP 	window1: recordFrameIntervals = False
28.3102 	EXP 	window1: recordFrameIntervals = True
28.6169 	EXP 	target_image4: autoDraw = False
28.6386 	EXP 	probe_image4: autoDraw = True
28.8418 	EXP 	probe_image4: autoDraw = False
29.7602 	EXP 	New trial (rep=1, index=0): None
29.7603 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
29.7605 	EXP 	New trial (rep=0, index=0): None
29.7626 	DATA 	Keypress: d
29.7755 	EXP 	target_image4: autoDraw = False
29.7755 	EXP 	probe_image4: autoDraw = False
29.7755 	EXP 	face_instructions: autoDraw = True
30.8798 	EXP 	Imported trials24.csv as conditions, 24 conditions, 1 params
30.8801 	EXP 	Created sequence: sequential, trialTypes=24, nReps=1, seed=None
30.8803 	EXP 	New trial (rep=0, index=0): OrderedDict([('trialNum', 0)])
30.8807 	EXP 	New trial (rep=0, index=1): OrderedDict([('trialNum', 1)])
30.8869 	EXP 	New trial (rep=0, index=2): OrderedDict([('trialNum', 2)])
30.8931 	EXP 	New trial (rep=0, index=3): OrderedDict([('trialNum', 3)])
30.8995 	EXP 	New trial (rep=0, index=4): OrderedDict([('trialNum', 4)])
30.9062 	EXP 	New trial (rep=0, index=5): OrderedDict([('trialNum', 5)])
30.9128 	EXP 	New trial (rep=0, index=6): OrderedDict([('trialNum', 6)])
30.9182 	EXP 	New trial (rep=0, index=7): OrderedDict([('trialNum', 7)])
30.9232 	EXP 	New trial (rep=0, index=8): OrderedDict([('trialNum', 8)])
30.9282 	EXP 	New trial (rep=0, index=9): OrderedDict([('trialNum', 9)])
30.9335 	EXP 	New trial (rep=0, index=10): OrderedDict([('trialNum', 10)])
30.9386 	EXP 	New trial (rep=0, index=11): OrderedDict([('trialNum', 11)])
30.9444 	EXP 	New trial (rep=0, index=12): OrderedDict([('trialNum', 12)])
30.9506 	EXP 	New trial (rep=0, index=13): OrderedDict([('trialNum', 13)])
30.9563 	EXP 	New trial (rep=0, index=14): OrderedDict([('trialNum', 14)])
30.9627 	EXP 	New trial (rep=0, index=15): OrderedDict([('trialNum', 15)])
30.9689 	EXP 	New trial (rep=0, index=16): OrderedDict([('trialNum', 16)])
30.9750 	EXP 	New trial (rep=0, index=17): OrderedDict([('trialNum', 17)])
30.9813 	EXP 	New trial (rep=0, index=18): OrderedDict([('trialNum', 18)])
30.9871 	EXP 	New trial (rep=0, index=19): OrderedDict([('trialNum', 19)])
30.9929 	EXP 	New trial (rep=0, index=20): OrderedDict([('trialNum', 20)])
30.9997 	EXP 	New trial (rep=0, index=21): OrderedDict([('trialNum', 21)])
31.0065 	EXP 	New trial (rep=0, index=22): OrderedDict([('trialNum', 22)])
31.0127 	EXP 	New trial (rep=0, index=23): OrderedDict([('trialNum', 23)])
31.0200 	DATA 	Keypress: space
31.0249 	EXP 	face_instructions: autoDraw = False
31.0249 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
31.0249 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
31.0249 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
31.0249 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
31.0249 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
31.0249 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
31.0249 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
31.0249 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
31.0249 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
31.0249 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
31.0249 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
31.0249 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
31.0249 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
31.0249 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
31.0249 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
31.0249 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
31.0249 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
31.0249 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
31.0249 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
31.0249 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
31.0249 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
31.0249 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
31.0249 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
31.0249 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
31.0249 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
31.0249 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
31.0249 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
31.0249 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
31.0249 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
31.0249 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
31.0249 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
31.0249 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
31.0249 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
31.0249 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
31.0249 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
31.0249 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
31.0249 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
31.0249 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
31.0249 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
31.0249 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
31.0249 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
31.0249 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
31.0249 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
31.0249 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
31.0249 	EXP 	target_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
31.0249 	EXP 	probe_image1: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
31.0249 	EXP 	target_image1: autoDraw = True
31.2106 	EXP 	window1: recordFrameIntervals = False
31.2253 	EXP 	target_image1: autoDraw = False
31.2254 	EXP 	window1: recordFrameIntervals = True
31.5416 	EXP 	probe_image1: autoDraw = True
31.7438 	EXP 	probe_image1: autoDraw = False
33.1457 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
33.1459 	EXP 	New trial (rep=0, index=0): None
33.1485 	DATA 	Keypress: d
33.1589 	EXP 	target_image1: autoDraw = False
33.1589 	EXP 	probe_image1: autoDraw = False
33.1589 	EXP 	haus_instructions: autoDraw = True
33.8465 	EXP 	Imported trials24.csv as conditions, 24 conditions, 1 params
33.8468 	EXP 	Created sequence: sequential, trialTypes=24, nReps=1, seed=None
33.8471 	EXP 	New trial (rep=0, index=0): OrderedDict([('trialNum', 0)])
33.8474 	EXP 	New trial (rep=0, index=1): OrderedDict([('trialNum', 1)])
33.8536 	EXP 	New trial (rep=0, index=2): OrderedDict([('trialNum', 2)])
33.8563 	EXP 	New trial (rep=0, index=3): OrderedDict([('trialNum', 3)])
33.8589 	EXP 	New trial (rep=0, index=4): OrderedDict([('trialNum', 4)])
33.8617 	EXP 	New trial (rep=0, index=5): OrderedDict([('trialNum', 5)])
33.8655 	EXP 	New trial (rep=0, index=6): OrderedDict([('trialNum', 6)])
33.8690 	EXP 	New trial (rep=0, index=7): OrderedDict([('trialNum', 7)])
33.8840 	EXP 	New trial (rep=0, index=8): OrderedDict([('trialNum', 8)])
33.8882 	EXP 	New trial (rep=0, index=9): OrderedDict([('trialNum', 9)])
33.8923 	EXP 	New trial (rep=0, index=10): OrderedDict([('trialNum', 10)])
33.8962 	EXP 	New trial (rep=0, index=11): OrderedDict([('trialNum', 11)])
33.8999 	EXP 	New trial (rep=0, index=12): OrderedDict([('trialNum', 12)])
33.9035 	EXP 	New trial (rep=0, index=13): OrderedDict([('trialNum', 13)])
33.9072 	EXP 	New trial (rep=0, index=14): OrderedDict([('trialNum', 14)])
33.9111 	EXP 	New trial (rep=0, index=15): OrderedDict([('trialNum', 15)])
33.9148 	EXP 	New trial (rep=0, index=16): OrderedDict([('trialNum', 16)])
33.9186 	EXP 	New trial (rep=0, index=17): OrderedDict([('trialNum', 17)])
33.9219 	EXP 	New trial (rep=0, index=18): OrderedDict([('trialNum', 18)])
