2.9843 	WARNING 	psychopy.parallel has been imported on a Mac (which doesn't have a parallel port?)
48.0246 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
48.0246 	EXP 	target_image2: autoDraw = True
48.2082 	EXP 	window1: recordFrameIntervals = False
48.2265 	EXP 	target_image2: autoDraw = False
48.2266 	EXP 	window1: recordFrameIntervals = True
48.5544 	EXP 	probe_image2: autoDraw = True
48.7597 	EXP 	probe_image2: autoDraw = False
48.9275 	EXP 	New trial (rep=0, index=2): OrderedDict([('trialNum', 2)])
48.9446 	DATA 	Keypress: s
48.9581 	EXP 	target_image2: autoDraw = False
48.9581 	EXP 	probe_image2: autoDraw = False
48.9581 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
48.9581 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
48.9581 	EXP 	target_image2: autoDraw = True
49.1417 	EXP 	window1: recordFrameIntervals = False
49.1580 	EXP 	target_image2: autoDraw = False
49.1581 	EXP 	window1: recordFrameIntervals = True
49.4877 	EXP 	probe_image2: autoDraw = True
49.6915 	EXP 	probe_image2: autoDraw = False
49.8759 	EXP 	New trial (rep=0, index=3): OrderedDict([('trialNum', 3)])
49.8849 	DATA 	Keypress: d
49.8912 	EXP 	target_image2: autoDraw = False
49.8912 	EXP 	probe_image2: autoDraw = False
49.8912 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
49.8912 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
49.8912 	EXP 	target_image2: autoDraw = True
50.0767 	EXP 	window1: recordFrameIntervals = False
50.0916 	EXP 	target_image2: autoDraw = False
50.0917 	EXP 	window1: recordFrameIntervals = True
50.4075 	EXP 	probe_image2: autoDraw = True
50.6083 	EXP 	probe_image2: autoDraw = False
50.7096 	EXP 	New trial (rep=0, index=4): OrderedDict([('trialNum', 4)])
50.7162 	DATA 	Keypress: d
50.7248 	EXP 	target_image2: autoDraw = False
50.7248 	EXP 	probe_image2: autoDraw = False
50.7248 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
50.7248 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
50.7248 	EXP 	target_image2: autoDraw = True
50.9099 	EXP 	window1: recordFrameIntervals = False
50.9249 	EXP 	target_image2: autoDraw = False
50.9251 	EXP 	window1: recordFrameIntervals = True
51.2408 	EXP 	probe_image2: autoDraw = True
51.4416 	EXP 	probe_image2: autoDraw = False
51.6430 	EXP 	New trial (rep=0, index=5): OrderedDict([('trialNum', 5)])
51.6530 	DATA 	Keypress: s
51.6576 	EXP 	target_image2: autoDraw = False
51.6576 	EXP 	probe_image2: autoDraw = False
51.6576 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
51.6576 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
51.6576 	EXP 	target_image2: autoDraw = True
51.8434 	EXP 	window1: recordFrameIntervals = False
51.8584 	EXP 	target_image2: autoDraw = False
51.8585 	EXP 	window1: recordFrameIntervals = True
52.1743 	EXP 	probe_image2: autoDraw = True
52.3913 	EXP 	probe_image2: autoDraw = False
52.4436 	EXP 	New trial (rep=0, index=6): OrderedDict([('trialNum', 6)])
52.4571 	DATA 	Keypress: d
52.4767 	EXP 	target_image2: autoDraw = False
52.4767 	EXP 	probe_image2: autoDraw = False
52.4767 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
52.4767 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
52.4767 	EXP 	target_image2: autoDraw = True
52.6583 	EXP 	window1: recordFrameIntervals = False
52.6767 	EXP 	window1: recordFrameIntervals = True
52.9831 	EXP 	target_image2: autoDraw = False
53.0047 	EXP 	probe_image2: autoDraw = True
53.2084 	EXP 	probe_image2: autoDraw = False
53.2756 	EXP 	New trial (rep=0, index=7): OrderedDict([('trialNum', 7)])
53.2810 	DATA 	Keypress: s
53.2916 	EXP 	target_image2: autoDraw = False
53.2916 	EXP 	probe_image2: autoDraw = False
53.2916 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
53.2916 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
53.2916 	EXP 	target_image2: autoDraw = True
53.4768 	EXP 	window1: recordFrameIntervals = False
53.4917 	EXP 	target_image2: autoDraw = False
53.4918 	EXP 	window1: recordFrameIntervals = True
53.8331 	EXP 	probe_image2: autoDraw = True
54.0416 	EXP 	probe_image2: autoDraw = False
54.0436 	EXP 	New trial (rep=0, index=8): OrderedDict([('trialNum', 8)])
54.0513 	DATA 	Keypress: d
54.0573 	EXP 	target_image2: autoDraw = False
54.0573 	EXP 	probe_image2: autoDraw = False
54.0573 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
54.0573 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
54.0573 	EXP 	target_image2: autoDraw = True
54.2434 	EXP 	window1: recordFrameIntervals = False
54.2584 	EXP 	target_image2: autoDraw = False
54.2585 	EXP 	window1: recordFrameIntervals = True
54.5744 	EXP 	probe_image2: autoDraw = True
54.7766 	EXP 	probe_image2: autoDraw = False
54.8279 	EXP 	New trial (rep=0, index=9): OrderedDict([('trialNum', 9)])
54.8327 	DATA 	Keypress: s
54.8414 	EXP 	target_image2: autoDraw = False
54.8414 	EXP 	probe_image2: autoDraw = False
54.8414 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
54.8414 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
54.8414 	EXP 	target_image2: autoDraw = True
55.0269 	EXP 	window1: recordFrameIntervals = False
55.0418 	EXP 	target_image2: autoDraw = False
55.0419 	EXP 	window1: recordFrameIntervals = True
55.3850 	EXP 	probe_image2: autoDraw = True
55.5616 	EXP 	New trial (rep=0, index=10): OrderedDict([('trialNum', 10)])
55.5730 	DATA 	Keypress: d
55.5934 	EXP 	target_image2: autoDraw = False
55.5934 	EXP 	probe_image2: autoDraw = False
55.5934 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
55.5934 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
55.5934 	EXP 	target_image2: autoDraw = True
55.7602 	EXP 	window1: recordFrameIntervals = False
55.7751 	EXP 	window1: recordFrameIntervals = True
56.0866 	DATA 	Keypress: s
56.0917 	EXP 	target_image2: autoDraw = False
56.0917 	EXP 	probe_image2: autoDraw = True
56.2917 	EXP 	probe_image2: autoDraw = False
56.4591 	EXP 	New trial (rep=0, index=11): OrderedDict([('trialNum', 11)])
56.4630 	DATA 	Keypress: d
56.4751 	EXP 	target_image2: autoDraw = False
56.4751 	EXP 	probe_image2: autoDraw = False
56.4751 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
56.4751 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
56.4751 	EXP 	target_image2: autoDraw = True
56.6584 	EXP 	window1: recordFrameIntervals = False
56.6766 	EXP 	target_image2: autoDraw = False
56.6767 	EXP 	window1: recordFrameIntervals = True
56.8066 	DATA 	Keypress: s
57.0047 	EXP 	probe_image2: autoDraw = True
57.1942 	EXP 	New trial (rep=0, index=12): OrderedDict([('trialNum', 12)])
57.1988 	DATA 	Keypress: d
57.2081 	EXP 	probe_image2: autoDraw = False
57.2081 	EXP 	target_image2: autoDraw = False
57.2081 	EXP 	probe_image2: autoDraw = False
57.2081 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
57.2081 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
57.2081 	EXP 	target_image2: autoDraw = True
57.3935 	EXP 	window1: recordFrameIntervals = False
57.4082 	EXP 	target_image2: autoDraw = False
57.4084 	EXP 	window1: recordFrameIntervals = True
57.5109 	DATA 	Keypress: s
57.7245 	EXP 	probe_image2: autoDraw = True
57.7944 	DATA 	Keypress: d
57.9266 	EXP 	probe_image2: autoDraw = False
58.2103 	EXP 	New trial (rep=0, index=13): OrderedDict([('trialNum', 13)])
58.2161 	DATA 	Keypress: s
58.2248 	EXP 	target_image2: autoDraw = False
58.2248 	EXP 	probe_image2: autoDraw = False
58.2248 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
58.2248 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
58.2248 	EXP 	target_image2: autoDraw = True
58.4097 	EXP 	window1: recordFrameIntervals = False
58.4113 	DATA 	Keypress: d
58.4251 	EXP 	target_image2: autoDraw = False
58.4252 	EXP 	window1: recordFrameIntervals = True
58.7359 	DATA 	Keypress: s
58.7414 	EXP 	probe_image2: autoDraw = True
58.9417 	EXP 	probe_image2: autoDraw = False
58.9757 	EXP 	New trial (rep=0, index=14): OrderedDict([('trialNum', 14)])
58.9798 	DATA 	Keypress: d
58.9908 	EXP 	target_image2: autoDraw = False
58.9908 	EXP 	probe_image2: autoDraw = False
58.9908 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
58.9908 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
58.9908 	EXP 	target_image2: autoDraw = True
59.1768 	EXP 	window1: recordFrameIntervals = False
59.1916 	EXP 	target_image2: autoDraw = False
59.1917 	EXP 	window1: recordFrameIntervals = True
59.2803 	DATA 	Keypress: s
59.5079 	EXP 	probe_image2: autoDraw = True
59.5433 	DATA 	Keypress: d
59.7084 	EXP 	probe_image2: autoDraw = False
59.7942 	EXP 	New trial (rep=0, index=15): OrderedDict([('trialNum', 15)])
59.8024 	DATA 	Keypress: s
59.8078 	EXP 	target_image2: autoDraw = False
59.8078 	EXP 	probe_image2: autoDraw = False
59.8078 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
59.8078 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
59.8078 	EXP 	target_image2: autoDraw = True
59.9920 	EXP 	window1: recordFrameIntervals = False
60.0102 	EXP 	target_image2: autoDraw = False
60.0103 	EXP 	window1: recordFrameIntervals = True
60.0954 	DATA 	Keypress: d
60.3381 	EXP 	probe_image2: autoDraw = True
60.3409 	DATA 	Keypress: s
60.5416 	EXP 	probe_image2: autoDraw = False
60.6283 	EXP 	New trial (rep=0, index=16): OrderedDict([('trialNum', 16)])
60.6324 	DATA 	Keypress: d
60.6414 	EXP 	target_image2: autoDraw = False
60.6414 	EXP 	probe_image2: autoDraw = False
60.6414 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
60.6414 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
60.6414 	EXP 	target_image2: autoDraw = True
60.8269 	EXP 	window1: recordFrameIntervals = False
60.8417 	EXP 	target_image2: autoDraw = False
60.8418 	EXP 	window1: recordFrameIntervals = True
60.9304 	DATA 	Keypress: s
61.1580 	EXP 	probe_image2: autoDraw = True
61.1958 	DATA 	Keypress: d
61.3583 	EXP 	probe_image2: autoDraw = False
61.3784 	EXP 	New trial (rep=0, index=17): OrderedDict([('trialNum', 17)])
61.3842 	DATA 	Keypress: s
61.3915 	EXP 	target_image2: autoDraw = False
61.3915 	EXP 	probe_image2: autoDraw = False
61.3915 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
61.3915 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
61.3915 	EXP 	target_image2: autoDraw = True
61.5771 	EXP 	window1: recordFrameIntervals = False
61.5914 	EXP 	target_image2: autoDraw = False
61.5916 	EXP 	window1: recordFrameIntervals = True
61.6797 	DATA 	Keypress: d
61.9079 	EXP 	probe_image2: autoDraw = True
61.9429 	DATA 	Keypress: s
61.9952 	DATA 	Keypress: a
62.1083 	EXP 	probe_image2: autoDraw = False
62.1611 	EXP 	New trial (rep=0, index=18): OrderedDict([('trialNum', 18)])
62.1651 	DATA 	Keypress: d
62.1751 	EXP 	target_image2: autoDraw = False
62.1751 	EXP 	probe_image2: autoDraw = False
62.1751 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
62.1751 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
62.1751 	EXP 	target_image2: autoDraw = True
62.3585 	EXP 	window1: recordFrameIntervals = False
62.3766 	EXP 	target_image2: autoDraw = False
62.3767 	EXP 	window1: recordFrameIntervals = True
62.4851 	DATA 	Keypress: s
62.7047 	EXP 	probe_image2: autoDraw = True
62.7760 	DATA 	Keypress: d
62.9101 	EXP 	probe_image2: autoDraw = False
63.1282 	EXP 	New trial (rep=0, index=19): OrderedDict([('trialNum', 19)])
63.1346 	DATA 	Keypress: d
63.1415 	EXP 	target_image2: autoDraw = False
63.1415 	EXP 	probe_image2: autoDraw = False
63.1415 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
63.1415 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
63.1415 	EXP 	target_image2: autoDraw = True
63.3269 	EXP 	window1: recordFrameIntervals = False
63.3415 	EXP 	target_image2: autoDraw = False
63.3416 	EXP 	window1: recordFrameIntervals = True
63.4304 	DATA 	Keypress: s
63.6155 	DATA 	Keypress: d
63.6579 	EXP 	probe_image2: autoDraw = True
63.8279 	DATA 	Keypress: s
63.8600 	EXP 	probe_image2: autoDraw = False
64.1612 	EXP 	New trial (rep=0, index=20): OrderedDict([('trialNum', 20)])
64.1659 	DATA 	Keypress: d
64.1748 	EXP 	target_image2: autoDraw = False
64.1748 	EXP 	probe_image2: autoDraw = False
64.1748 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
64.1748 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
64.1748 	EXP 	target_image2: autoDraw = True
64.3601 	EXP 	window1: recordFrameIntervals = False
64.3749 	EXP 	target_image2: autoDraw = False
64.3751 	EXP 	window1: recordFrameIntervals = True
64.4636 	DATA 	Keypress: s
64.6909 	EXP 	probe_image2: autoDraw = True
64.6923 	DATA 	Keypress: d
64.8934 	EXP 	probe_image2: autoDraw = False
64.9089 	EXP 	New trial (rep=0, index=21): OrderedDict([('trialNum', 21)])
64.9130 	DATA 	Keypress: s
64.9251 	EXP 	target_image2: autoDraw = False
64.9251 	EXP 	probe_image2: autoDraw = False
64.9251 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
64.9251 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
64.9251 	EXP 	target_image2: autoDraw = True
65.1101 	EXP 	window1: recordFrameIntervals = False
65.1251 	EXP 	target_image2: autoDraw = False
65.1252 	EXP 	window1: recordFrameIntervals = True
65.2136 	DATA 	Keypress: d
65.4414 	EXP 	probe_image2: autoDraw = True
65.4627 	DATA 	Keypress: s
65.6434 	EXP 	probe_image2: autoDraw = False
65.7118 	EXP 	New trial (rep=0, index=22): OrderedDict([('trialNum', 22)])
65.7173 	DATA 	Keypress: d
65.7248 	EXP 	target_image2: autoDraw = False
65.7248 	EXP 	probe_image2: autoDraw = False
65.7248 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
65.7248 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
65.7248 	EXP 	target_image2: autoDraw = True
65.9102 	EXP 	window1: recordFrameIntervals = False
65.9251 	EXP 	target_image2: autoDraw = False
65.9252 	EXP 	window1: recordFrameIntervals = True
66.0137 	DATA 	Keypress: s
66.1898 	DATA 	Keypress: d
66.2414 	EXP 	probe_image2: autoDraw = True
66.4110 	DATA 	Keypress: s
66.4441 	EXP 	probe_image2: autoDraw = False
66.7599 	EXP 	New trial (rep=0, index=23): OrderedDict([('trialNum', 23)])
66.7654 	DATA 	Keypress: d
66.7747 	EXP 	target_image2: autoDraw = False
66.7747 	EXP 	probe_image2: autoDraw = False
66.7747 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
66.7747 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
66.7747 	EXP 	target_image2: autoDraw = True
66.9602 	EXP 	window1: recordFrameIntervals = False
66.9750 	EXP 	target_image2: autoDraw = False
66.9752 	EXP 	window1: recordFrameIntervals = True
67.0675 	DATA 	Keypress: s
67.2913 	EXP 	probe_image2: autoDraw = True
67.3940 	DATA 	Keypress: d
67.4937 	EXP 	probe_image2: autoDraw = False
67.5638 	DATA 	Keypress: s
67.5748 	EXP 	target_image2: autoDraw = False
67.5748 	EXP 	probe_image2: autoDraw = False
67.5748 	EXP 	face_instructions: autoDraw = True
67.7956 	DATA 	Keypress: d
68.4486 	EXP 	Imported trials24.csv as conditions, 24 conditions, 1 params
68.4488 	EXP 	Created sequence: sequential, trialTypes=24, nReps=1, seed=None
68.4493 	EXP 	New trial (rep=0, index=0): OrderedDict([('trialNum', 0)])
68.4636 	DATA 	Keypress: space
68.4750 	EXP 	face_instructions: autoDraw = False
68.4750 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
68.4750 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
68.4750 	EXP 	target_image3: autoDraw = True
68.6602 	EXP 	window1: recordFrameIntervals = False
68.6750 	EXP 	target_image3: autoDraw = False
68.6752 	EXP 	window1: recordFrameIntervals = True
68.9914 	EXP 	probe_image3: autoDraw = True
69.1933 	EXP 	probe_image3: autoDraw = False
69.6095 	EXP 	New trial (rep=0, index=1): OrderedDict([('trialNum', 1)])
69.6184 	DATA 	Keypress: s
69.6247 	EXP 	target_image3: autoDraw = False
69.6247 	EXP 	probe_image3: autoDraw = False
69.6247 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
69.6247 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
69.6247 	EXP 	target_image3: autoDraw = True
69.7454 	DATA 	Keypress: d
69.8106 	EXP 	window1: recordFrameIntervals = False
69.8249 	EXP 	target_image3: autoDraw = False
69.8251 	EXP 	window1: recordFrameIntervals = True
70.1414 	EXP 	probe_image3: autoDraw = True
70.3417 	EXP 	probe_image3: autoDraw = False
70.6277 	EXP 	New trial (rep=0, index=2): OrderedDict([('trialNum', 2)])
70.6350 	DATA 	Keypress: s
70.6416 	EXP 	target_image3: autoDraw = False
70.6416 	EXP 	probe_image3: autoDraw = False
70.6416 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
70.6416 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
70.6416 	EXP 	target_image3: autoDraw = True
70.7612 	DATA 	Keypress: d
70.8270 	EXP 	window1: recordFrameIntervals = False
70.8417 	EXP 	target_image3: autoDraw = False
70.8419 	EXP 	window1: recordFrameIntervals = True
71.1580 	EXP 	probe_image3: autoDraw = True
71.3584 	EXP 	probe_image3: autoDraw = False
71.5926 	EXP 	New trial (rep=0, index=3): OrderedDict([('trialNum', 3)])
71.6029 	DATA 	Keypress: s
71.6076 	EXP 	target_image3: autoDraw = False
71.6076 	EXP 	probe_image3: autoDraw = False
71.6076 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
71.6076 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
71.6076 	EXP 	target_image3: autoDraw = True
71.6946 	DATA 	Keypress: d
71.8081 	EXP 	target_image3: autoDraw = False
71.8083 	EXP 	window1: recordFrameIntervals = False
71.8248 	EXP 	window1: recordFrameIntervals = True
72.1547 	EXP 	probe_image3: autoDraw = True
72.3581 	EXP 	probe_image3: autoDraw = False
72.6287 	EXP 	New trial (rep=0, index=4): OrderedDict([('trialNum', 4)])
72.6369 	DATA 	Keypress: s
72.6415 	EXP 	target_image3: autoDraw = False
72.6415 	EXP 	probe_image3: autoDraw = False
72.6415 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
72.6415 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
72.6415 	EXP 	target_image3: autoDraw = True
72.8269 	EXP 	window1: recordFrameIntervals = False
72.8414 	EXP 	target_image3: autoDraw = False
72.8416 	EXP 	window1: recordFrameIntervals = True
73.1577 	EXP 	probe_image3: autoDraw = True
73.3580 	EXP 	probe_image3: autoDraw = False
73.6772 	EXP 	New trial (rep=0, index=5): OrderedDict([('trialNum', 5)])
73.6836 	DATA 	Keypress: d
73.6914 	EXP 	target_image3: autoDraw = False
73.6914 	EXP 	probe_image3: autoDraw = False
73.6914 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
73.6914 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
73.6914 	EXP 	target_image3: autoDraw = True
73.8766 	EXP 	window1: recordFrameIntervals = False
73.8914 	EXP 	target_image3: autoDraw = False
73.8916 	EXP 	window1: recordFrameIntervals = True
74.2077 	EXP 	probe_image3: autoDraw = True
74.4082 	EXP 	probe_image3: autoDraw = False
74.5089 	EXP 	New trial (rep=0, index=6): OrderedDict([('trialNum', 6)])
74.5283 	DATA 	Keypress: d
74.5415 	EXP 	target_image3: autoDraw = False
74.5415 	EXP 	probe_image3: autoDraw = False
74.5415 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
74.5415 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
74.5415 	EXP 	target_image3: autoDraw = True
74.7267 	EXP 	window1: recordFrameIntervals = False
74.7414 	EXP 	target_image3: autoDraw = False
74.7416 	EXP 	window1: recordFrameIntervals = True
75.0577 	EXP 	probe_image3: autoDraw = True
75.2598 	EXP 	probe_image3: autoDraw = False
75.4947 	EXP 	New trial (rep=0, index=7): OrderedDict([('trialNum', 7)])
75.5103 	DATA 	Keypress: d
75.5248 	EXP 	target_image3: autoDraw = False
75.5248 	EXP 	probe_image3: autoDraw = False
75.5248 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
75.5248 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
75.5248 	EXP 	target_image3: autoDraw = True
75.7100 	EXP 	window1: recordFrameIntervals = False
75.7248 	EXP 	target_image3: autoDraw = False
75.7249 	EXP 	window1: recordFrameIntervals = True
76.0412 	EXP 	probe_image3: autoDraw = True
76.2415 	EXP 	probe_image3: autoDraw = False
76.5426 	EXP 	New trial (rep=0, index=8): OrderedDict([('trialNum', 8)])
76.5503 	DATA 	Keypress: d
76.5580 	EXP 	target_image3: autoDraw = False
76.5580 	EXP 	probe_image3: autoDraw = False
76.5580 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
76.5580 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
76.5580 	EXP 	target_image3: autoDraw = True
76.7433 	EXP 	window1: recordFrameIntervals = False
76.7584 	EXP 	target_image3: autoDraw = False
76.7586 	EXP 	window1: recordFrameIntervals = True
77.0752 	EXP 	probe_image3: autoDraw = True
77.2750 	EXP 	probe_image3: autoDraw = False
77.5111 	EXP 	New trial (rep=0, index=9): OrderedDict([('trialNum', 9)])
77.5223 	DATA 	Keypress: d
77.5434 	EXP 	target_image3: autoDraw = False
77.5434 	EXP 	probe_image3: autoDraw = False
77.5434 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
77.5434 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
77.5434 	EXP 	target_image3: autoDraw = True
77.7270 	EXP 	window1: recordFrameIntervals = False
77.7419 	EXP 	target_image3: autoDraw = False
77.7420 	EXP 	window1: recordFrameIntervals = True
78.0577 	EXP 	probe_image3: autoDraw = True
78.2584 	EXP 	probe_image3: autoDraw = False
78.5283 	EXP 	New trial (rep=0, index=10): OrderedDict([('trialNum', 10)])
78.5425 	DATA 	Keypress: d
78.5609 	EXP 	target_image3: autoDraw = False
