4.4630 	WARNING 	psychopy.parallel has been imported on a Mac (which doesn't have a parallel port?)
100.7712 	EXP 	probe_image3: autoDraw = False
100.7712 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
100.7712 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
100.7712 	EXP 	target_image3: autoDraw = True
100.9572 	EXP 	window1: recordFrameIntervals = False
100.9717 	EXP 	target_image3: autoDraw = False
100.9718 	EXP 	window1: recordFrameIntervals = True
101.2882 	EXP 	probe_image3: autoDraw = True
101.4902 	EXP 	probe_image3: autoDraw = False
101.6251 	EXP 	New trial (rep=0, index=13): OrderedDict([('trialNum', 13)])
101.6332 	DATA 	Keypress: s
101.6379 	EXP 	target_image3: autoDraw = False
101.6379 	EXP 	probe_image3: autoDraw = False
101.6379 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
101.6379 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
101.6379 	EXP 	target_image3: autoDraw = True
101.8234 	EXP 	window1: recordFrameIntervals = False
101.8382 	EXP 	target_image3: autoDraw = False
101.8383 	EXP 	window1: recordFrameIntervals = True
102.1678 	EXP 	probe_image3: autoDraw = True
102.3716 	EXP 	probe_image3: autoDraw = False
102.6729 	EXP 	New trial (rep=0, index=14): OrderedDict([('trialNum', 14)])
102.6802 	DATA 	Keypress: s
102.6883 	EXP 	target_image3: autoDraw = False
102.6883 	EXP 	probe_image3: autoDraw = False
102.6883 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
102.6883 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
102.6883 	EXP 	target_image3: autoDraw = True
102.8717 	EXP 	window1: recordFrameIntervals = False
102.8899 	EXP 	target_image3: autoDraw = False
102.8900 	EXP 	window1: recordFrameIntervals = True
103.2180 	EXP 	probe_image3: autoDraw = True
103.4216 	EXP 	probe_image3: autoDraw = False
103.6582 	EXP 	New trial (rep=0, index=15): OrderedDict([('trialNum', 15)])
103.6648 	DATA 	Keypress: s
103.6714 	EXP 	target_image3: autoDraw = False
103.6714 	EXP 	probe_image3: autoDraw = False
103.6714 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
103.6714 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
103.6714 	EXP 	target_image3: autoDraw = True
103.8568 	EXP 	window1: recordFrameIntervals = False
103.8715 	EXP 	target_image3: autoDraw = False
103.8716 	EXP 	window1: recordFrameIntervals = True
104.1881 	EXP 	probe_image3: autoDraw = True
104.3902 	EXP 	probe_image3: autoDraw = False
104.6391 	EXP 	New trial (rep=0, index=16): OrderedDict([('trialNum', 16)])
104.6458 	DATA 	Keypress: s
104.6552 	EXP 	target_image3: autoDraw = False
104.6552 	EXP 	probe_image3: autoDraw = False
104.6552 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
104.6552 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
104.6552 	EXP 	target_image3: autoDraw = True
104.8403 	EXP 	window1: recordFrameIntervals = False
104.8549 	EXP 	target_image3: autoDraw = False
104.8550 	EXP 	window1: recordFrameIntervals = True
105.1709 	EXP 	probe_image3: autoDraw = True
105.3736 	EXP 	probe_image3: autoDraw = False
105.6725 	EXP 	New trial (rep=0, index=17): OrderedDict([('trialNum', 17)])
105.6839 	DATA 	Keypress: s
105.6882 	EXP 	target_image3: autoDraw = False
105.6882 	EXP 	probe_image3: autoDraw = False
105.6882 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
105.6882 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
105.6882 	EXP 	target_image3: autoDraw = True
105.8884 	EXP 	target_image3: autoDraw = False
105.8885 	EXP 	window1: recordFrameIntervals = False
105.9070 	EXP 	window1: recordFrameIntervals = True
106.2342 	EXP 	probe_image3: autoDraw = True
106.4404 	EXP 	probe_image3: autoDraw = False
106.5893 	EXP 	New trial (rep=0, index=18): OrderedDict([('trialNum', 18)])
106.6049 	DATA 	Keypress: s
106.6234 	EXP 	target_image3: autoDraw = False
106.6234 	EXP 	probe_image3: autoDraw = False
106.6234 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
106.6234 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
106.6234 	EXP 	target_image3: autoDraw = True
106.8054 	EXP 	window1: recordFrameIntervals = False
106.8238 	EXP 	window1: recordFrameIntervals = True
107.1302 	EXP 	target_image3: autoDraw = False
107.1510 	EXP 	probe_image3: autoDraw = True
107.3548 	EXP 	probe_image3: autoDraw = False
107.4084 	EXP 	New trial (rep=0, index=19): OrderedDict([('trialNum', 19)])
107.4157 	DATA 	Keypress: s
107.4217 	EXP 	target_image3: autoDraw = False
107.4217 	EXP 	probe_image3: autoDraw = False
107.4217 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
107.4217 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
107.4217 	EXP 	target_image3: autoDraw = True
107.6069 	EXP 	window1: recordFrameIntervals = False
107.6215 	EXP 	target_image3: autoDraw = False
107.6216 	EXP 	window1: recordFrameIntervals = True
107.9383 	EXP 	probe_image3: autoDraw = True
108.0076 	DATA 	Keypress: s
108.1405 	EXP 	probe_image3: autoDraw = False
108.7256 	EXP 	New trial (rep=0, index=20): OrderedDict([('trialNum', 20)])
108.7335 	DATA 	Keypress: s
108.7382 	EXP 	target_image3: autoDraw = False
108.7382 	EXP 	probe_image3: autoDraw = False
108.7382 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
108.7382 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
108.7382 	EXP 	target_image3: autoDraw = True
108.9236 	EXP 	window1: recordFrameIntervals = False
108.9386 	EXP 	target_image3: autoDraw = False
108.9388 	EXP 	window1: recordFrameIntervals = True
109.2487 	DATA 	Keypress: s
109.2550 	EXP 	probe_image3: autoDraw = True
109.4570 	EXP 	probe_image3: autoDraw = False
109.8914 	EXP 	New trial (rep=0, index=21): OrderedDict([('trialNum', 21)])
109.8984 	DATA 	Keypress: s
109.9050 	EXP 	target_image3: autoDraw = False
109.9050 	EXP 	probe_image3: autoDraw = False
109.9050 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
109.9050 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
109.9050 	EXP 	target_image3: autoDraw = True
110.0887 	EXP 	window1: recordFrameIntervals = False
110.1064 	EXP 	target_image3: autoDraw = False
110.1065 	EXP 	window1: recordFrameIntervals = True
110.4349 	EXP 	probe_image3: autoDraw = True
110.5257 	DATA 	Keypress: s
110.6380 	EXP 	probe_image3: autoDraw = False
111.1581 	EXP 	New trial (rep=0, index=22): OrderedDict([('trialNum', 22)])
111.1694 	DATA 	Keypress: s
111.1902 	EXP 	target_image3: autoDraw = False
111.1902 	EXP 	probe_image3: autoDraw = False
111.1902 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
111.1902 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
111.1902 	EXP 	target_image3: autoDraw = True
111.3723 	EXP 	window1: recordFrameIntervals = False
111.3888 	EXP 	window1: recordFrameIntervals = True
111.6652 	DATA 	Keypress: d
111.6970 	EXP 	target_image3: autoDraw = False
111.7182 	EXP 	probe_image3: autoDraw = True
111.9222 	EXP 	probe_image3: autoDraw = False
112.1079 	EXP 	New trial (rep=0, index=23): OrderedDict([('trialNum', 23)])
112.1153 	DATA 	Keypress: d
112.1217 	EXP 	target_image3: autoDraw = False
112.1217 	EXP 	probe_image3: autoDraw = False
112.1217 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
112.1217 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
112.1217 	EXP 	target_image3: autoDraw = True
112.3073 	EXP 	window1: recordFrameIntervals = False
112.3222 	EXP 	target_image3: autoDraw = False
112.3224 	EXP 	window1: recordFrameIntervals = True
112.6380 	EXP 	probe_image3: autoDraw = True
112.8401 	EXP 	probe_image3: autoDraw = False
113.1084 	DATA 	Keypress: d
113.1221 	EXP 	target_image3: autoDraw = False
113.1221 	EXP 	probe_image3: autoDraw = False
113.1221 	EXP 	haus_instructions: autoDraw = True
113.9273 	EXP 	Imported trials24.csv as conditions, 24 conditions, 1 params
113.9276 	EXP 	Created sequence: sequential, trialTypes=24, nReps=1, seed=None
113.9280 	EXP 	New trial (rep=0, index=0): OrderedDict([('trialNum', 0)])
113.9351 	DATA 	Keypress: space
113.9569 	EXP 	haus_instructions: autoDraw = False
113.9569 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
113.9569 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
113.9569 	EXP 	target_image4: autoDraw = True
114.1386 	EXP 	window1: recordFrameIntervals = False
114.1571 	EXP 	window1: recordFrameIntervals = True
114.4635 	EXP 	target_image4: autoDraw = False
114.4855 	EXP 	probe_image4: autoDraw = True
114.6879 	EXP 	probe_image4: autoDraw = False
115.0749 	EXP 	New trial (rep=0, index=1): OrderedDict([('trialNum', 1)])
115.0819 	DATA 	Keypress: s
115.0883 	EXP 	target_image4: autoDraw = False
115.0883 	EXP 	probe_image4: autoDraw = False
115.0883 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
115.0883 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
115.0883 	EXP 	target_image4: autoDraw = True
115.2731 	EXP 	window1: recordFrameIntervals = False
115.2888 	EXP 	target_image4: autoDraw = False
115.2890 	EXP 	window1: recordFrameIntervals = True
115.6048 	EXP 	probe_image4: autoDraw = True
115.8054 	EXP 	probe_image4: autoDraw = False
115.8928 	EXP 	New trial (rep=0, index=2): OrderedDict([('trialNum', 2)])
115.9011 	DATA 	Keypress: s
115.9058 	EXP 	target_image4: autoDraw = False
115.9058 	EXP 	probe_image4: autoDraw = False
115.9058 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
115.9058 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
115.9058 	EXP 	target_image4: autoDraw = True
116.0904 	EXP 	window1: recordFrameIntervals = False
116.1055 	EXP 	target_image4: autoDraw = False
116.1057 	EXP 	window1: recordFrameIntervals = True
116.4216 	EXP 	probe_image4: autoDraw = True
116.6241 	EXP 	probe_image4: autoDraw = False
116.6580 	EXP 	New trial (rep=0, index=3): OrderedDict([('trialNum', 3)])
116.6657 	DATA 	Keypress: s
116.6715 	EXP 	target_image4: autoDraw = False
116.6715 	EXP 	probe_image4: autoDraw = False
116.6715 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
116.6715 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
116.6715 	EXP 	target_image4: autoDraw = True
116.8569 	EXP 	window1: recordFrameIntervals = False
116.8721 	EXP 	target_image4: autoDraw = False
116.8722 	EXP 	window1: recordFrameIntervals = True
117.1883 	EXP 	probe_image4: autoDraw = True
117.3244 	DATA 	Keypress: s
117.3884 	EXP 	probe_image4: autoDraw = False
118.5400 	EXP 	New trial (rep=0, index=4): OrderedDict([('trialNum', 4)])
118.5472 	DATA 	Keypress: s
118.5550 	EXP 	target_image4: autoDraw = False
118.5550 	EXP 	probe_image4: autoDraw = False
118.5550 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
118.5550 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
118.5550 	EXP 	target_image4: autoDraw = True
118.7402 	EXP 	window1: recordFrameIntervals = False
118.7551 	EXP 	target_image4: autoDraw = False
118.7552 	EXP 	window1: recordFrameIntervals = True
119.0848 	EXP 	probe_image4: autoDraw = True
119.2883 	EXP 	probe_image4: autoDraw = False
119.6417 	EXP 	New trial (rep=0, index=5): OrderedDict([('trialNum', 5)])
119.6511 	DATA 	Keypress: s
119.6556 	EXP 	target_image4: autoDraw = False
119.6556 	EXP 	probe_image4: autoDraw = False
119.6556 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
119.6556 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
119.6556 	EXP 	target_image4: autoDraw = True
119.8569 	EXP 	target_image4: autoDraw = False
119.8571 	EXP 	window1: recordFrameIntervals = False
119.8717 	EXP 	window1: recordFrameIntervals = True
120.1883 	EXP 	probe_image4: autoDraw = True
120.3884 	EXP 	probe_image4: autoDraw = False
120.8064 	EXP 	New trial (rep=0, index=6): OrderedDict([('trialNum', 6)])
120.8139 	DATA 	Keypress: s
120.8217 	EXP 	target_image4: autoDraw = False
120.8217 	EXP 	probe_image4: autoDraw = False
120.8217 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
120.8217 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
120.8217 	EXP 	target_image4: autoDraw = True
121.0055 	EXP 	window1: recordFrameIntervals = False
121.0234 	EXP 	target_image4: autoDraw = False
121.0235 	EXP 	window1: recordFrameIntervals = True
121.3515 	EXP 	probe_image4: autoDraw = True
121.5550 	EXP 	probe_image4: autoDraw = False
121.6907 	EXP 	New trial (rep=0, index=7): OrderedDict([('trialNum', 7)])
121.6991 	DATA 	Keypress: s
121.7048 	EXP 	target_image4: autoDraw = False
121.7048 	EXP 	probe_image4: autoDraw = False
121.7048 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
121.7048 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
121.7048 	EXP 	target_image4: autoDraw = True
121.8906 	EXP 	window1: recordFrameIntervals = False
121.9053 	EXP 	target_image4: autoDraw = False
121.9054 	EXP 	window1: recordFrameIntervals = True
122.2213 	EXP 	probe_image4: autoDraw = True
122.4235 	EXP 	probe_image4: autoDraw = False
122.6241 	EXP 	New trial (rep=0, index=8): OrderedDict([('trialNum', 8)])
122.6312 	DATA 	Keypress: s
122.6382 	EXP 	target_image4: autoDraw = False
122.6382 	EXP 	probe_image4: autoDraw = False
122.6382 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
122.6382 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
122.6382 	EXP 	target_image4: autoDraw = True
122.8239 	EXP 	window1: recordFrameIntervals = False
122.8385 	EXP 	target_image4: autoDraw = False
122.8386 	EXP 	window1: recordFrameIntervals = True
123.1550 	EXP 	probe_image4: autoDraw = True
123.3566 	EXP 	probe_image4: autoDraw = False
123.5579 	EXP 	New trial (rep=0, index=9): OrderedDict([('trialNum', 9)])
123.5648 	DATA 	Keypress: s
123.5717 	EXP 	target_image4: autoDraw = False
123.5717 	EXP 	probe_image4: autoDraw = False
123.5717 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
123.5717 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
123.5717 	EXP 	target_image4: autoDraw = True
123.7552 	EXP 	window1: recordFrameIntervals = False
123.7734 	EXP 	target_image4: autoDraw = False
123.7735 	EXP 	window1: recordFrameIntervals = True
124.1011 	EXP 	probe_image4: autoDraw = True
124.3051 	EXP 	probe_image4: autoDraw = False
124.4735 	EXP 	New trial (rep=0, index=10): OrderedDict([('trialNum', 10)])
124.4809 	DATA 	Keypress: s
124.4883 	EXP 	target_image4: autoDraw = False
124.4883 	EXP 	probe_image4: autoDraw = False
124.4883 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
124.4883 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
124.4883 	EXP 	target_image4: autoDraw = True
124.6736 	EXP 	window1: recordFrameIntervals = False
124.6879 	EXP 	target_image4: autoDraw = False
124.6879 	EXP 	window1: recordFrameIntervals = True
125.0050 	EXP 	probe_image4: autoDraw = True
125.2069 	EXP 	probe_image4: autoDraw = False
125.3561 	EXP 	New trial (rep=0, index=11): OrderedDict([('trialNum', 11)])
125.3630 	DATA 	Keypress: d
125.3716 	EXP 	target_image4: autoDraw = False
125.3716 	EXP 	probe_image4: autoDraw = False
125.3716 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
125.3716 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
125.3716 	EXP 	target_image4: autoDraw = True
125.5552 	EXP 	window1: recordFrameIntervals = False
125.5736 	EXP 	target_image4: autoDraw = False
125.5738 	EXP 	window1: recordFrameIntervals = True
125.9013 	EXP 	probe_image4: autoDraw = True
126.1052 	EXP 	probe_image4: autoDraw = False
126.1250 	EXP 	New trial (rep=0, index=12): OrderedDict([('trialNum', 12)])
126.1316 	DATA 	Keypress: d
126.1384 	EXP 	target_image4: autoDraw = False
126.1384 	EXP 	probe_image4: autoDraw = False
126.1384 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
126.1384 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
126.1384 	EXP 	target_image4: autoDraw = True
126.3240 	EXP 	window1: recordFrameIntervals = False
126.3389 	EXP 	target_image4: autoDraw = False
126.3390 	EXP 	window1: recordFrameIntervals = True
126.6549 	EXP 	probe_image4: autoDraw = True
126.8571 	EXP 	probe_image4: autoDraw = False
126.9592 	EXP 	New trial (rep=0, index=13): OrderedDict([('trialNum', 13)])
126.9674 	DATA 	Keypress: s
126.9718 	EXP 	target_image4: autoDraw = False
126.9718 	EXP 	probe_image4: autoDraw = False
126.9718 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
126.9718 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
126.9718 	EXP 	target_image4: autoDraw = True
127.1399 	DATA 	Keypress: d
127.1742 	EXP 	target_image4: autoDraw = False
127.1744 	EXP 	window1: recordFrameIntervals = False
127.1891 	EXP 	window1: recordFrameIntervals = True
127.5050 	EXP 	probe_image4: autoDraw = True
127.7055 	EXP 	probe_image4: autoDraw = False
128.0570 	EXP 	New trial (rep=0, index=14): OrderedDict([('trialNum', 14)])
128.0645 	DATA 	Keypress: s
128.0717 	EXP 	target_image4: autoDraw = False
128.0717 	EXP 	probe_image4: autoDraw = False
128.0717 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
128.0717 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
128.0717 	EXP 	target_image4: autoDraw = True
128.2573 	EXP 	window1: recordFrameIntervals = False
128.2722 	EXP 	target_image4: autoDraw = False
128.2723 	EXP 	window1: recordFrameIntervals = True
128.5885 	EXP 	probe_image4: autoDraw = True
128.7903 	EXP 	probe_image4: autoDraw = False
129.0077 	EXP 	New trial (rep=0, index=15): OrderedDict([('trialNum', 15)])
129.0143 	DATA 	Keypress: s
129.0219 	EXP 	target_image4: autoDraw = False
129.0219 	EXP 	probe_image4: autoDraw = False
129.0219 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
129.0219 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
129.0219 	EXP 	target_image4: autoDraw = True
129.2073 	EXP 	window1: recordFrameIntervals = False
129.2222 	EXP 	target_image4: autoDraw = False
129.2224 	EXP 	window1: recordFrameIntervals = True
129.5382 	EXP 	probe_image4: autoDraw = True
129.7389 	EXP 	probe_image4: autoDraw = False
129.8588 	EXP 	New trial (rep=0, index=16): OrderedDict([('trialNum', 16)])
129.8658 	DATA 	Keypress: s
129.8718 	EXP 	target_image4: autoDraw = False
129.8718 	EXP 	probe_image4: autoDraw = False
129.8718 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
129.8718 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
129.8718 	EXP 	target_image4: autoDraw = True
130.0571 	EXP 	window1: recordFrameIntervals = False
130.0720 	EXP 	target_image4: autoDraw = False
130.0721 	EXP 	window1: recordFrameIntervals = True
130.3884 	EXP 	probe_image4: autoDraw = True
130.5906 	EXP 	probe_image4: autoDraw = False
130.7062 	EXP 	New trial (rep=0, index=17): OrderedDict([('trialNum', 17)])
130.7133 	DATA 	Keypress: s
130.7219 	EXP 	target_image4: autoDraw = False
130.7219 	EXP 	probe_image4: autoDraw = False
130.7219 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
130.7219 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
130.7219 	EXP 	target_image4: autoDraw = True
130.9078 	EXP 	window1: recordFrameIntervals = False
130.9220 	EXP 	target_image4: autoDraw = False
130.9221 	EXP 	window1: recordFrameIntervals = True
131.2384 	EXP 	probe_image4: autoDraw = True
131.4387 	EXP 	probe_image4: autoDraw = False
132.0258 	EXP 	New trial (rep=0, index=18): OrderedDict([('trialNum', 18)])
132.0336 	DATA 	Keypress: d
132.0383 	EXP 	target_image4: autoDraw = False
132.0383 	EXP 	probe_image4: autoDraw = False
132.0383 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
132.0383 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
132.0383 	EXP 	target_image4: autoDraw = True
132.2238 	EXP 	window1: recordFrameIntervals = False
132.2389 	EXP 	target_image4: autoDraw = False
132.2390 	EXP 	window1: recordFrameIntervals = True
132.5552 	EXP 	probe_image4: autoDraw = True
132.6579 	DATA 	Keypress: d
132.7569 	EXP 	probe_image4: autoDraw = False
133.4249 	EXP 	New trial (rep=0, index=19): OrderedDict([('trialNum', 19)])
133.4318 	DATA 	Keypress: s
133.4383 	EXP 	target_image4: autoDraw = False
133.4383 	EXP 	probe_image4: autoDraw = False
133.4383 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
133.4383 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
133.4383 	EXP 	target_image4: autoDraw = True
133.6241 	EXP 	window1: recordFrameIntervals = False
133.6388 	EXP 	target_image4: autoDraw = False
133.6389 	EXP 	window1: recordFrameIntervals = True
133.9545 	EXP 	probe_image4: autoDraw = True
134.1555 	EXP 	probe_image4: autoDraw = False
134.4393 	EXP 	New trial (rep=0, index=20): OrderedDict([('trialNum', 20)])
134.4448 	DATA 	Keypress: d
134.4555 	EXP 	target_image4: autoDraw = False
134.4555 	EXP 	probe_image4: autoDraw = False
134.4555 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
134.4555 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f24.tif'
134.4555 	EXP 	target_image4: autoDraw = True
134.6407 	EXP 	window1: recordFrameIntervals = False
134.6553 	EXP 	target_image4: autoDraw = False
134.6554 	EXP 	window1: recordFrameIntervals = True
134.7443 	DATA 	Keypress: s
134.9717 	EXP 	probe_image4: autoDraw = True
135.1718 	EXP 	probe_image4: autoDraw = False
135.5093 	EXP 	New trial (rep=0, index=21): OrderedDict([('trialNum', 21)])
135.5177 	DATA 	Keypress: s
135.5223 	EXP 	target_image4: autoDraw = False
135.5223 	EXP 	probe_image4: autoDraw = False
135.5223 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
135.5223 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f142.tif'
135.5223 	EXP 	target_image4: autoDraw = True
135.7237 	EXP 	target_image4: autoDraw = False
135.7239 	EXP 	window1: recordFrameIntervals = False
135.7388 	EXP 	window1: recordFrameIntervals = True
136.0552 	EXP 	probe_image4: autoDraw = True
136.2083 	DATA 	Keypress: s
136.2552 	EXP 	probe_image4: autoDraw = False
137.2895 	EXP 	New trial (rep=0, index=22): OrderedDict([('trialNum', 22)])
137.2972 	DATA 	Keypress: s
137.3053 	EXP 	target_image4: autoDraw = False
137.3053 	EXP 	probe_image4: autoDraw = False
137.3053 	EXP 	target_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f15.tif'
137.3053 	EXP 	probe_image4: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Featural_Set/f131.tif'
137.3053 	EXP 	target_image4: autoDraw = True
