3.6696 	WARNING 	psychopy.parallel has been imported on a Mac (which doesn't have a parallel port?)
49.6047 	EXP 	target_image2: autoDraw = True
49.8063 	EXP 	target_image2: autoDraw = False
49.8065 	EXP 	window1: recordFrameIntervals = False
49.8239 	EXP 	window1: recordFrameIntervals = True
50.1378 	EXP 	probe_image2: autoDraw = True
50.3386 	EXP 	probe_image2: autoDraw = False
51.0726 	EXP 	New trial (rep=0, index=2): OrderedDict([('trialNum', 2)])
51.0799 	DATA 	Keypress: s
51.0879 	EXP 	target_image2: autoDraw = False
51.0879 	EXP 	probe_image2: autoDraw = False
51.0879 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
51.0879 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
51.0879 	EXP 	target_image2: autoDraw = True
51.2716 	EXP 	window1: recordFrameIntervals = False
51.2897 	EXP 	target_image2: autoDraw = False
51.2898 	EXP 	window1: recordFrameIntervals = True
51.6168 	EXP 	probe_image2: autoDraw = True
51.8232 	EXP 	probe_image2: autoDraw = False
52.2896 	EXP 	New trial (rep=0, index=3): OrderedDict([('trialNum', 3)])
52.2947 	DATA 	Keypress: d
52.3046 	EXP 	target_image2: autoDraw = False
52.3046 	EXP 	probe_image2: autoDraw = False
52.3046 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
52.3046 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
52.3046 	EXP 	target_image2: autoDraw = True
52.4882 	EXP 	window1: recordFrameIntervals = False
52.5064 	EXP 	target_image2: autoDraw = False
52.5065 	EXP 	window1: recordFrameIntervals = True
52.8337 	EXP 	probe_image2: autoDraw = True
53.0382 	EXP 	probe_image2: autoDraw = False
53.6743 	EXP 	New trial (rep=0, index=4): OrderedDict([('trialNum', 4)])
53.6815 	DATA 	Keypress: d
53.6880 	EXP 	target_image2: autoDraw = False
53.6880 	EXP 	probe_image2: autoDraw = False
53.6880 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
53.6880 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
53.6880 	EXP 	target_image2: autoDraw = True
53.8738 	EXP 	window1: recordFrameIntervals = False
53.8880 	EXP 	target_image2: autoDraw = False
53.8881 	EXP 	window1: recordFrameIntervals = True
54.2046 	EXP 	probe_image2: autoDraw = True
54.4064 	EXP 	probe_image2: autoDraw = False
54.9744 	EXP 	New trial (rep=0, index=5): OrderedDict([('trialNum', 5)])
54.9782 	DATA 	Keypress: s
54.9882 	EXP 	target_image2: autoDraw = False
54.9882 	EXP 	probe_image2: autoDraw = False
54.9882 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
54.9882 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
54.9882 	EXP 	target_image2: autoDraw = True
55.1714 	EXP 	window1: recordFrameIntervals = False
55.1898 	EXP 	target_image2: autoDraw = False
55.1899 	EXP 	window1: recordFrameIntervals = True
55.5171 	EXP 	probe_image2: autoDraw = True
55.7236 	EXP 	probe_image2: autoDraw = False
57.7402 	EXP 	New trial (rep=0, index=6): OrderedDict([('trialNum', 6)])
57.7478 	DATA 	Keypress: s
57.7547 	EXP 	target_image2: autoDraw = False
57.7547 	EXP 	probe_image2: autoDraw = False
57.7547 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
57.7547 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
57.7547 	EXP 	target_image2: autoDraw = True
57.9406 	EXP 	window1: recordFrameIntervals = False
57.9547 	EXP 	target_image2: autoDraw = False
57.9548 	EXP 	window1: recordFrameIntervals = True
58.2715 	EXP 	probe_image2: autoDraw = True
58.4730 	EXP 	probe_image2: autoDraw = False
59.1751 	EXP 	New trial (rep=0, index=7): OrderedDict([('trialNum', 7)])
59.1786 	DATA 	Keypress: d
59.1881 	EXP 	target_image2: autoDraw = False
59.1881 	EXP 	probe_image2: autoDraw = False
59.1881 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
59.1881 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
59.1881 	EXP 	target_image2: autoDraw = True
59.3737 	EXP 	window1: recordFrameIntervals = False
59.3883 	EXP 	target_image2: autoDraw = False
59.3884 	EXP 	window1: recordFrameIntervals = True
59.7046 	EXP 	probe_image2: autoDraw = True
59.9067 	EXP 	probe_image2: autoDraw = False
60.7063 	EXP 	New trial (rep=0, index=8): OrderedDict([('trialNum', 8)])
60.7143 	DATA 	Keypress: d
60.7215 	EXP 	target_image2: autoDraw = False
60.7215 	EXP 	probe_image2: autoDraw = False
60.7215 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
60.7215 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
60.7215 	EXP 	target_image2: autoDraw = True
60.9069 	EXP 	window1: recordFrameIntervals = False
60.9216 	EXP 	target_image2: autoDraw = False
60.9217 	EXP 	window1: recordFrameIntervals = True
61.2382 	EXP 	probe_image2: autoDraw = True
61.4387 	EXP 	probe_image2: autoDraw = False
62.0897 	EXP 	New trial (rep=0, index=9): OrderedDict([('trialNum', 9)])
62.0981 	DATA 	Keypress: s
62.1048 	EXP 	target_image2: autoDraw = False
62.1048 	EXP 	probe_image2: autoDraw = False
62.1048 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
62.1048 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
62.1048 	EXP 	target_image2: autoDraw = True
62.2884 	EXP 	window1: recordFrameIntervals = False
62.3063 	EXP 	target_image2: autoDraw = False
62.3063 	EXP 	window1: recordFrameIntervals = True
62.6336 	EXP 	probe_image2: autoDraw = True
62.8383 	EXP 	probe_image2: autoDraw = False
63.6079 	EXP 	New trial (rep=0, index=10): OrderedDict([('trialNum', 10)])
63.6119 	DATA 	Keypress: d
63.6215 	EXP 	target_image2: autoDraw = False
63.6215 	EXP 	probe_image2: autoDraw = False
63.6215 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
63.6215 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
63.6215 	EXP 	target_image2: autoDraw = True
63.8065 	EXP 	window1: recordFrameIntervals = False
63.8240 	EXP 	target_image2: autoDraw = False
63.8241 	EXP 	window1: recordFrameIntervals = True
64.1382 	EXP 	probe_image2: autoDraw = True
64.3381 	EXP 	probe_image2: autoDraw = False
65.0743 	EXP 	New trial (rep=0, index=11): OrderedDict([('trialNum', 11)])
65.0822 	DATA 	Keypress: s
65.0880 	EXP 	target_image2: autoDraw = False
65.0880 	EXP 	probe_image2: autoDraw = False
65.0880 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
65.0880 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
65.0880 	EXP 	target_image2: autoDraw = True
65.2731 	EXP 	window1: recordFrameIntervals = False
65.2905 	EXP 	target_image2: autoDraw = False
65.2906 	EXP 	window1: recordFrameIntervals = True
65.6045 	EXP 	probe_image2: autoDraw = True
65.8070 	EXP 	probe_image2: autoDraw = False
66.6728 	EXP 	New trial (rep=0, index=12): OrderedDict([('trialNum', 12)])
66.6803 	DATA 	Keypress: d
66.6880 	EXP 	target_image2: autoDraw = False
66.6880 	EXP 	probe_image2: autoDraw = False
66.6880 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
66.6880 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
66.6880 	EXP 	target_image2: autoDraw = True
66.8715 	EXP 	window1: recordFrameIntervals = False
66.8897 	EXP 	target_image2: autoDraw = False
66.8898 	EXP 	window1: recordFrameIntervals = True
67.2163 	EXP 	probe_image2: autoDraw = True
67.4231 	EXP 	probe_image2: autoDraw = False
68.8399 	EXP 	New trial (rep=0, index=13): OrderedDict([('trialNum', 13)])
68.8477 	DATA 	Keypress: d
68.8547 	EXP 	target_image2: autoDraw = False
68.8547 	EXP 	probe_image2: autoDraw = False
68.8547 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
68.8547 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
68.8547 	EXP 	target_image2: autoDraw = True
69.0383 	EXP 	window1: recordFrameIntervals = False
69.0567 	EXP 	target_image2: autoDraw = False
69.0568 	EXP 	window1: recordFrameIntervals = True
69.3837 	EXP 	probe_image2: autoDraw = True
69.5882 	EXP 	probe_image2: autoDraw = False
70.0897 	EXP 	New trial (rep=0, index=14): OrderedDict([('trialNum', 14)])
70.0933 	DATA 	Keypress: s
70.1050 	EXP 	target_image2: autoDraw = False
70.1050 	EXP 	probe_image2: autoDraw = False
70.1050 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
70.1050 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
70.1050 	EXP 	target_image2: autoDraw = True
70.2884 	EXP 	window1: recordFrameIntervals = False
70.3066 	EXP 	target_image2: autoDraw = False
70.3067 	EXP 	window1: recordFrameIntervals = True
70.6339 	EXP 	probe_image2: autoDraw = True
70.8407 	EXP 	probe_image2: autoDraw = False
71.2562 	EXP 	New trial (rep=0, index=15): OrderedDict([('trialNum', 15)])
71.2637 	DATA 	Keypress: s
71.2714 	EXP 	target_image2: autoDraw = False
71.2714 	EXP 	probe_image2: autoDraw = False
71.2714 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
71.2714 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
71.2714 	EXP 	target_image2: autoDraw = True
71.4552 	EXP 	window1: recordFrameIntervals = False
71.4735 	EXP 	target_image2: autoDraw = False
71.4736 	EXP 	window1: recordFrameIntervals = True
71.8011 	EXP 	probe_image2: autoDraw = True
72.0051 	EXP 	probe_image2: autoDraw = False
72.3735 	EXP 	New trial (rep=0, index=16): OrderedDict([('trialNum', 16)])
72.3811 	DATA 	Keypress: s
72.3881 	EXP 	target_image2: autoDraw = False
72.3881 	EXP 	probe_image2: autoDraw = False
72.3881 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
72.3881 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
72.3881 	EXP 	target_image2: autoDraw = True
72.5734 	EXP 	window1: recordFrameIntervals = False
72.5883 	EXP 	target_image2: autoDraw = False
72.5884 	EXP 	window1: recordFrameIntervals = True
72.9173 	EXP 	probe_image2: autoDraw = True
73.1220 	EXP 	probe_image2: autoDraw = False
73.6746 	EXP 	New trial (rep=0, index=17): OrderedDict([('trialNum', 17)])
73.6827 	DATA 	Keypress: d
73.6881 	EXP 	target_image2: autoDraw = False
73.6881 	EXP 	probe_image2: autoDraw = False
73.6881 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
73.6881 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
73.6881 	EXP 	target_image2: autoDraw = True
73.8717 	EXP 	window1: recordFrameIntervals = False
73.8897 	EXP 	target_image2: autoDraw = False
73.8898 	EXP 	window1: recordFrameIntervals = True
74.2172 	EXP 	probe_image2: autoDraw = True
74.4241 	EXP 	probe_image2: autoDraw = False
75.1395 	EXP 	New trial (rep=0, index=18): OrderedDict([('trialNum', 18)])
75.1476 	DATA 	Keypress: d
75.1548 	EXP 	target_image2: autoDraw = False
75.1548 	EXP 	probe_image2: autoDraw = False
75.1548 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
75.1548 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
75.1548 	EXP 	target_image2: autoDraw = True
75.3383 	EXP 	window1: recordFrameIntervals = False
75.3564 	EXP 	target_image2: autoDraw = False
75.3565 	EXP 	window1: recordFrameIntervals = True
75.6836 	EXP 	probe_image2: autoDraw = True
75.8898 	EXP 	probe_image2: autoDraw = False
76.7727 	EXP 	New trial (rep=0, index=19): OrderedDict([('trialNum', 19)])
76.7806 	DATA 	Keypress: s
76.7884 	EXP 	target_image2: autoDraw = False
76.7884 	EXP 	probe_image2: autoDraw = False
76.7884 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim0.bmp'
76.7884 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim1.bmp'
76.7884 	EXP 	target_image2: autoDraw = True
76.9731 	EXP 	window1: recordFrameIntervals = False
76.9909 	EXP 	target_image2: autoDraw = False
76.9910 	EXP 	window1: recordFrameIntervals = True
77.3168 	EXP 	probe_image2: autoDraw = True
77.5220 	EXP 	probe_image2: autoDraw = False
78.2562 	EXP 	New trial (rep=0, index=20): OrderedDict([('trialNum', 20)])
78.2601 	DATA 	Keypress: d
78.2719 	EXP 	target_image2: autoDraw = False
78.2719 	EXP 	probe_image2: autoDraw = False
78.2719 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
78.2719 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
78.2719 	EXP 	target_image2: autoDraw = True
78.4569 	EXP 	window1: recordFrameIntervals = False
78.4716 	EXP 	target_image2: autoDraw = False
78.4717 	EXP 	window1: recordFrameIntervals = True
78.7882 	EXP 	probe_image2: autoDraw = True
78.9898 	EXP 	probe_image2: autoDraw = False
79.7246 	EXP 	New trial (rep=0, index=21): OrderedDict([('trialNum', 21)])
79.7286 	DATA 	Keypress: s
79.7382 	EXP 	target_image2: autoDraw = False
79.7382 	EXP 	probe_image2: autoDraw = False
79.7382 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
79.7382 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
79.7382 	EXP 	target_image2: autoDraw = True
79.9220 	EXP 	window1: recordFrameIntervals = False
79.9397 	EXP 	target_image2: autoDraw = False
79.9398 	EXP 	window1: recordFrameIntervals = True
80.2674 	EXP 	probe_image2: autoDraw = True
80.4715 	EXP 	probe_image2: autoDraw = False
80.9410 	EXP 	New trial (rep=0, index=22): OrderedDict([('trialNum', 22)])
80.9489 	DATA 	Keypress: s
80.9547 	EXP 	target_image2: autoDraw = False
80.9547 	EXP 	probe_image2: autoDraw = False
80.9547 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
80.9547 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
80.9547 	EXP 	target_image2: autoDraw = True
81.1385 	EXP 	window1: recordFrameIntervals = False
81.1565 	EXP 	target_image2: autoDraw = False
81.1565 	EXP 	window1: recordFrameIntervals = True
81.4834 	EXP 	probe_image2: autoDraw = True
81.6897 	EXP 	probe_image2: autoDraw = False
82.2910 	EXP 	New trial (rep=0, index=23): OrderedDict([('trialNum', 23)])
82.2988 	DATA 	Keypress: s
82.3047 	EXP 	target_image2: autoDraw = False
82.3047 	EXP 	probe_image2: autoDraw = False
82.3047 	EXP 	target_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim2.bmp'
82.3047 	EXP 	probe_image2: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/H-8sim3.bmp'
82.3047 	EXP 	target_image2: autoDraw = True
82.4883 	EXP 	window1: recordFrameIntervals = False
82.5064 	EXP 	target_image2: autoDraw = False
82.5064 	EXP 	window1: recordFrameIntervals = True
82.8336 	EXP 	probe_image2: autoDraw = True
83.0382 	EXP 	probe_image2: autoDraw = False
83.8107 	DATA 	Keypress: s
83.8219 	EXP 	target_image2: autoDraw = False
83.8219 	EXP 	probe_image2: autoDraw = False
83.8219 	EXP 	face_instructions: autoDraw = True
86.1109 	EXP 	Imported trials24.csv as conditions, 24 conditions, 1 params
86.1112 	EXP 	Created sequence: sequential, trialTypes=24, nReps=1, seed=None
86.1116 	EXP 	New trial (rep=0, index=0): OrderedDict([('trialNum', 0)])
86.1320 	DATA 	Keypress: space
86.1466 	EXP 	face_instructions: autoDraw = False
86.1466 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
86.1466 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
86.1466 	EXP 	target_image3: autoDraw = True
86.3219 	EXP 	window1: recordFrameIntervals = False
86.3399 	EXP 	window1: recordFrameIntervals = True
86.6465 	EXP 	target_image3: autoDraw = False
86.6675 	EXP 	probe_image3: autoDraw = True
86.8716 	EXP 	probe_image3: autoDraw = False
87.3087 	EXP 	New trial (rep=0, index=1): OrderedDict([('trialNum', 1)])
87.3172 	DATA 	Keypress: s
87.3212 	EXP 	target_image3: autoDraw = False
87.3212 	EXP 	probe_image3: autoDraw = False
87.3212 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
87.3212 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
87.3212 	EXP 	target_image3: autoDraw = True
87.5235 	EXP 	target_image3: autoDraw = False
87.5236 	EXP 	window1: recordFrameIntervals = False
87.5384 	EXP 	window1: recordFrameIntervals = True
87.8547 	EXP 	probe_image3: autoDraw = True
88.0569 	EXP 	probe_image3: autoDraw = False
88.5087 	EXP 	New trial (rep=0, index=2): OrderedDict([('trialNum', 2)])
88.5184 	DATA 	Keypress: d
88.5398 	EXP 	target_image3: autoDraw = False
88.5398 	EXP 	probe_image3: autoDraw = False
88.5398 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
88.5398 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
88.5398 	EXP 	target_image3: autoDraw = True
88.7220 	EXP 	window1: recordFrameIntervals = False
88.7400 	EXP 	window1: recordFrameIntervals = True
89.0467 	EXP 	target_image3: autoDraw = False
89.0674 	EXP 	probe_image3: autoDraw = True
89.2716 	EXP 	probe_image3: autoDraw = False
89.7898 	EXP 	New trial (rep=0, index=3): OrderedDict([('trialNum', 3)])
89.7999 	DATA 	Keypress: d
89.8046 	EXP 	target_image3: autoDraw = False
89.8046 	EXP 	probe_image3: autoDraw = False
89.8046 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
89.8046 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
89.8046 	EXP 	target_image3: autoDraw = True
90.0072 	EXP 	target_image3: autoDraw = False
90.0073 	EXP 	window1: recordFrameIntervals = False
90.0217 	EXP 	window1: recordFrameIntervals = True
90.3380 	EXP 	probe_image3: autoDraw = True
90.5399 	EXP 	probe_image3: autoDraw = False
91.1566 	EXP 	New trial (rep=0, index=4): OrderedDict([('trialNum', 4)])
91.1662 	DATA 	Keypress: d
91.1713 	EXP 	target_image3: autoDraw = False
91.1713 	EXP 	probe_image3: autoDraw = False
91.1713 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
91.1713 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
91.1713 	EXP 	target_image3: autoDraw = True
91.3574 	EXP 	window1: recordFrameIntervals = False
91.3718 	EXP 	target_image3: autoDraw = False
91.3719 	EXP 	window1: recordFrameIntervals = True
91.6881 	EXP 	probe_image3: autoDraw = True
91.8883 	EXP 	probe_image3: autoDraw = False
92.7733 	EXP 	New trial (rep=0, index=5): OrderedDict([('trialNum', 5)])
92.7796 	DATA 	Keypress: d
92.7887 	EXP 	target_image3: autoDraw = False
92.7887 	EXP 	probe_image3: autoDraw = False
92.7887 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
92.7887 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
92.7887 	EXP 	target_image3: autoDraw = True
92.9737 	EXP 	window1: recordFrameIntervals = False
92.9887 	EXP 	target_image3: autoDraw = False
92.9888 	EXP 	window1: recordFrameIntervals = True
93.3050 	EXP 	probe_image3: autoDraw = True
93.5053 	EXP 	probe_image3: autoDraw = False
94.3565 	EXP 	New trial (rep=0, index=6): OrderedDict([('trialNum', 6)])
94.3684 	DATA 	Keypress: s
94.3904 	EXP 	target_image3: autoDraw = False
94.3904 	EXP 	probe_image3: autoDraw = False
94.3904 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
94.3904 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
94.3904 	EXP 	target_image3: autoDraw = True
94.5720 	EXP 	window1: recordFrameIntervals = False
94.5905 	EXP 	window1: recordFrameIntervals = True
94.8968 	EXP 	target_image3: autoDraw = False
94.9175 	EXP 	probe_image3: autoDraw = True
95.1219 	EXP 	probe_image3: autoDraw = False
95.6402 	EXP 	New trial (rep=0, index=7): OrderedDict([('trialNum', 7)])
95.6470 	DATA 	Keypress: d
95.6550 	EXP 	target_image3: autoDraw = False
95.6550 	EXP 	probe_image3: autoDraw = False
95.6550 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
95.6550 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
95.6550 	EXP 	target_image3: autoDraw = True
95.8386 	EXP 	window1: recordFrameIntervals = False
95.8566 	EXP 	target_image3: autoDraw = False
95.8567 	EXP 	window1: recordFrameIntervals = True
96.1837 	EXP 	probe_image3: autoDraw = True
96.3901 	EXP 	probe_image3: autoDraw = False
96.8911 	EXP 	New trial (rep=0, index=8): OrderedDict([('trialNum', 8)])
96.8964 	DATA 	Keypress: s
96.9050 	EXP 	target_image3: autoDraw = False
96.9050 	EXP 	probe_image3: autoDraw = False
96.9050 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eimd.tif'
96.9050 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
96.9050 	EXP 	target_image3: autoDraw = True
97.0900 	EXP 	window1: recordFrameIntervals = False
97.1076 	EXP 	target_image3: autoDraw = False
97.1077 	EXP 	window1: recordFrameIntervals = True
97.4335 	EXP 	probe_image3: autoDraw = True
97.6400 	EXP 	probe_image3: autoDraw = False
98.0584 	EXP 	New trial (rep=0, index=9): OrderedDict([('trialNum', 9)])
98.0641 	DATA 	Keypress: d
98.0717 	EXP 	target_image3: autoDraw = False
98.0717 	EXP 	probe_image3: autoDraw = False
98.0717 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
98.0717 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eomu.tif'
98.0717 	EXP 	target_image3: autoDraw = True
98.2553 	EXP 	window1: recordFrameIntervals = False
98.2737 	EXP 	target_image3: autoDraw = False
98.2738 	EXP 	window1: recordFrameIntervals = True
98.6007 	EXP 	probe_image3: autoDraw = True
98.8051 	EXP 	probe_image3: autoDraw = False
99.3249 	EXP 	New trial (rep=0, index=10): OrderedDict([('trialNum', 10)])
99.3356 	DATA 	Keypress: s
99.3568 	EXP 	target_image3: autoDraw = False
99.3568 	EXP 	probe_image3: autoDraw = False
99.3568 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/eumu.tif'
99.3568 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
99.3568 	EXP 	target_image3: autoDraw = True
99.5384 	EXP 	window1: recordFrameIntervals = False
99.5568 	EXP 	window1: recordFrameIntervals = True
99.8630 	EXP 	target_image3: autoDraw = False
99.8837 	EXP 	probe_image3: autoDraw = True
100.0886 	EXP 	probe_image3: autoDraw = False
100.6746 	EXP 	New trial (rep=0, index=11): OrderedDict([('trialNum', 11)])
100.6808 	DATA 	Keypress: d
100.6886 	EXP 	target_image3: autoDraw = False
100.6886 	EXP 	probe_image3: autoDraw = False
100.6886 	EXP 	target_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
100.6886 	EXP 	probe_image3: image = '/Users/sophia/Documents/PycharmProjects/Local_VS_Global/stimuli/Spacing_Set/edmd.tif'
100.6886 	EXP 	target_image3: autoDraw = True
100.8742 	EXP 	window1: recordFrameIntervals = False
100.8886 	EXP 	target_image3: autoDraw = False
100.8887 	EXP 	window1: recordFrameIntervals = True
